collection_id,collection_name,poem_seq,title,keyword,category,recipient_raw,candidate_ids
0450,밀암집,316,輓權天章 七首 其二,輓,만사,權天章,0049;0343;0443
0450,밀암집,317,輓權天章 七首 其三,輓,만사,權天章,0049;0343;0443
0450,밀암집,318,輓權天章 七首 其四,輓,만사,權天章,0049;0343;0443
0450,밀암집,319,輓權天章 七首 其五,輓,만사,權天章,0049;0343;0443
0450,밀암집,320,輓權天章 七首 其六,輓,만사,權天章,0049;0343;0443
0450,밀암집,321,輓權天章 七首 其七,輓,만사,權天章,0049;0343;0443
0451,죽천집,561,送金判府事汝成使燕,送,송별,金判府事汝成使燕,0429;0562;0620
0451,죽천집,562,送金判府事汝成使燕 其二,送,송별,金判府事汝成使燕,0429;0562;0620
0451,죽천집,569,送鄭宗之赴鷄林,送,송별,鄭宗之赴鷄林,0024;0479
0451,죽천집,582,挽詩李畬,挽,만사,詩李畬,0424;0456
0452,노가재집,214,次壁上所題放翁韻,次,차운,壁上所題放翁,0070;0286
0452,노가재집,215,次壁上所題放翁韻 其二,次,차운,壁上所題放翁,0070;0286
0452,노가재집,216,次放翁韻,次,차운,放翁,0070;0286
0452,노가재집,223,士敬來訪。同次放翁韻。,次,차운,放翁,0070;0286
0452,노가재집,235,次放翁雜興詩,次,차운,放翁雜興,0070;0286
0452,노가재집,236,次放翁雜興詩 其二,次,차운,放翁雜興,0070;0286
0452,노가재집,237,次放翁秋晩散步詩,次,차운,放翁秋晩散步,0070;0286
0452,노가재집,618,挽梁進士擇之 昌平人,挽,만사,梁進士擇之 昌平人,0109;0407
0452,노가재집,694,謹次叔氏次放翁韻,次,차운,叔氏次放翁,0070;0286
0452,노가재집,695,謹次叔氏次放翁韻 其二,次,차운,叔氏次放翁,0070;0286
0452,노가재집,696,謹次叔氏又次放翁韻,次,차운,叔氏又次放翁,0070;0286
0452,노가재집,700,曉次放翁枕上偶成韻,次,차운,放翁枕上偶成,0070;0286
0452,노가재집,702,次放翁秋夜韻,次,차운,放翁秋夜,0070;0286
0452,노가재집,703,次放翁秋夜韻 其二,次,차운,放翁秋夜,0070;0286
0452,노가재집,704,次放翁感秋韻,次,차운,放翁感秋,0070;0286
0452,노가재집,720,同厚姪次放翁與兒輩夜坐韻,次,차운,放翁與兒輩夜坐,0070;0286
0452,노가재집,721,次放翁早秋韻,次,차운,放翁早秋,0070;0286
0452,노가재집,722,次放翁早秋韻 其二,次,차운,放翁早秋,0070;0286
0452,노가재집,725,又次放翁韻,次,차운,放翁,0070;0286
0452,노가재집,809,次放翁春陰韻,次,차운,放翁春陰,0070;0286
0452,노가재집,815,次伯氏用放翁幽居初夏韻,次,차운,伯氏用放翁幽居初夏,0070;0286
0452,노가재집,931,次伯氏東岳廟次雩沙作,次,차운,伯氏東岳廟次雩沙,0300;0412
0453,옥천집,2,和權天章 斗經陵直見寄,和,화답,權天章 斗經陵直,0049;0343;0443
0453,옥천집,4,挽柳寓軒 世鳴,挽,만사,柳寓軒 世鳴,0399;0413
0453,옥천집,16,挽李恒齋 嵩逸,挽,만사,李恒齋 嵩逸,0142;0403
0453,옥천집,21,挽存齋李先生 徽逸○遷葬時,挽,만사,存齋李先生 徽逸○遷葬時,0185;0321;0381;0553;0606
0453,옥천집,113,次權天章雷澤亭韻,次,차운,權天章雷澤亭,0049;0343;0443
0453,옥천집,114,次權天章雷澤亭韻 其二,次,차운,權天章雷澤亭,0049;0343;0443
0453,옥천집,115,次權天章雷澤亭韻 其三,次,차운,權天章雷澤亭,0049;0343;0443
0453,옥천집,116,次權天章雷澤亭韻 其四,次,차운,權天章雷澤亭,0049;0343;0443
0453,옥천집,122,挽權天章,挽,만사,權天章,0049;0343;0443
0454,명암집,167,柳雲卿 雲瑞 來過水村幽居。同訪隱寂菴。次放翁韻。,次,차운,放翁,0070;0286
0454,명암집,391,次李子實二十韻。示柳雲卿。,示,서간,柳雲卿,0126;0395;0660
0454,명암집,393,峴山亭。送別柳雲卿。,送,송별,別柳雲卿,0126;0395;0660
0454,명암집,477,題贈柳雲卿畫扇,贈,증정,柳雲卿畫扇,0126;0395;0660
0454,명암집,478,題贈柳雲卿畫扇 其二,贈,증정,柳雲卿畫扇,0126;0395;0660
0455,이우당집,224,次放翁韻 二首,次,차운,放翁,0070;0286
0455,이우당집,225,次放翁韻 二首 其二,次,차운,放翁,0070;0286
0455,이우당집,227,次放翁韻 二首,次,차운,放翁,0070;0286
0455,이우당집,228,次放翁韻 二首 其二,次,차운,放翁,0070;0286
0455,이우당집,230,次放翁炊飯詩韻,次,차운,放翁炊飯,0070;0286
0455,이우당집,231,又次放翁韻,次,차운,放翁,0070;0286
0455,이우당집,232,又次放翁韻,次,차운,放翁,0070;0286
0455,이우당집,233,立冬日次放翁韻,次,차운,放翁,0070;0286
0455,이우당집,234,又次放翁韻 二首,次,차운,放翁,0070;0286
0455,이우당집,235,又次放翁韻 二首 其二,次,차운,放翁,0070;0286
0455,이우당집,247,次放翁韻,次,차운,放翁,0070;0286
0458,병산집,30,次舍季仲剛新卜西山水回洞韻,次,차운,舍季仲剛新卜西山水回洞,0459;0643
0459,한포재집,169,次鄭仲淳夢和詩兼示金達甫 鎭圭,次,차운,鄭仲淳夢和詩兼示金達甫 鎭圭,0428;0451
0459,한포재집,198,海印寺次崔孤雲韻,次,차운,崔孤雲,0001;0002
0460,식산집,263,寄孫重百 景錫 南溪草堂 三首,寄,기증,孫重百 景錫 南溪草堂,0168;0404
0460,식산집,264,寄孫重百 景錫 南溪草堂 三首 其二,寄,기증,孫重百 景錫 南溪草堂,0168;0404
0460,식산집,265,寄孫重百 景錫 南溪草堂 三首 其三,寄,기증,孫重百 景錫 南溪草堂,0168;0404
0463,돈와유고,14,挽崔仲思,挽,만사,崔仲思,0011;0532
0463,돈와유고,147,次放翁示尹直卿,次,차운,放翁示尹直卿,0070;0286;0426
0463,돈와유고,148,次放翁示尹直卿 其二,次,차운,放翁示尹直卿,0070;0286;0426
0463,돈와유고,149,次放翁示尹直卿 其三,次,차운,放翁示尹直卿,0070;0286;0426
0463,돈와유고,150,次放翁示尹直卿 其四,次,차운,放翁示尹直卿,0070;0286;0426
0463,돈와유고,151,次放翁示尹直卿 其五,次,차운,放翁示尹直卿,0070;0286;0426
0463,돈와유고,172,直廬。次崔孝伯韻。,次,차운,崔孝伯,0305;0466
0463,돈와유고,208,書懷次放翁韻,次,차운,放翁,0070;0286
0463,돈와유고,235,次陸放翁韻,次,차운,陸放翁,0070;0286
0463,돈와유고,394,感興。寄趙大年。,寄,기증,趙大年,0248;0476
0463,돈와유고,395,感興。寄趙大年。 其二,寄,기증,趙大年,0248;0476
0463,돈와유고,396,感興。寄趙大年。 其三,寄,기증,趙大年,0248;0476
0463,돈와유고,397,感興。寄趙大年。 其四,寄,기증,趙大年,0248;0476
0463,돈와유고,398,感興。寄趙大年。 其五,寄,기증,趙大年,0248;0476
0463,돈와유고,413,次放翁,次,차운,放翁,0070;0286
0463,돈와유고,414,次放翁 其二,次,차운,放翁,0070;0286
0463,돈와유고,415,復次放翁,次,차운,放翁,0070;0286
0463,돈와유고,419,次放翁韻,次,차운,放翁,0070;0286
0463,돈와유고,420,次放翁韻 其二,次,차운,放翁,0070;0286
0463,돈와유고,456,舍人巖次李和叔 濈 韻,次,차운,李和叔 濈,0178;0404
0463,돈와유고,457,舍人巖次李和叔 濈 韻 其二,次,차운,李和叔 濈,0178;0404
0463,돈와유고,458,舍人巖次李和叔 濈 韻 其三,次,차운,李和叔 濈,0178;0404
0463,돈와유고,470,復用前韻。酬李和叔嚴成仲。慶遂,酬,수답,李和叔嚴成仲,0178;0404;0585
0463,돈와유고,474,疊前韻。復酬和叔。,酬,수답,和叔,0178;0404
0463,돈와유고,475,疊前韻。復酬和叔。 其二,酬,수답,和叔,0178;0404
0463,돈와유고,511,次東溟題屛韻,次,차운,東溟題屛,0340;0349
0463,돈와유고,512,次東溟題屛韻 其二,次,차운,東溟題屛,0340;0349
0463,돈와유고,513,次東溟題屛韻 其三,次,차운,東溟題屛,0340;0349
0463,돈와유고,514,次東溟題屛韻 其四,次,차운,東溟題屛,0340;0349
0463,돈와유고,515,次東溟題屛韻 其五,次,차운,東溟題屛,0340;0349
0463,돈와유고,516,次東溟題屛韻 其六,次,차운,東溟題屛,0340;0349
0463,돈와유고,550,挽尹進士明仲 彙敭,挽,만사,尹進士明仲 彙敭,0032;0120;0162;0469
0463,돈와유고,551,挽尹進士明仲 彙敭 其二,挽,만사,尹進士明仲 彙敭,0032;0120;0162;0469
0464,도곡집,16,漫吟次放翁韻 丁丑,次,차운,放翁韻 丁丑,0070;0286
0464,도곡집,415,追次退憂文谷題李尼山 相衡 草堂韻,次,차운,退憂文谷題李尼山 相衡 草堂,0168;0397
0465,희암집,201,寄李吏部君則孤山歸軒,寄,기증,李吏部君則孤山歸軒,0332;0387
0465,희암집,439,鄭麻田 善弘 輓 江漢亭鄭玄谷之子也。亭廢公重修。且以少失怙恃。遺命託葬先丘云。,輓,만사,江漢亭鄭玄谷之子也,0288;0336;0527
0465,희암집,589,寄東京尹李仲玉 衡祥 令公 中篇述離合。下篇自叙。,寄,기증,東京尹李仲玉 衡祥 令公 中,0131;0438
0465,희암집,590,寄東京尹李仲玉 衡祥 令公 中篇述離合。下篇自叙。 其二,寄,기증,東京尹李仲玉 衡祥 令公 中,0131;0438
0465,희암집,591,寄東京尹李仲玉 衡祥 令公 中篇述離合。下篇自叙。 其三,寄,기증,東京尹李仲玉 衡祥 令公 中,0131;0438
0465,희암집,727,熊淵泛舟圖。敬次眉叟先生韻呈權參判 瑍。,次,차운,眉叟先生韻呈權參判 瑍,0121;0344
0465,희암집,777,寄懷耽羅牧李仲玉令,寄,기증,懷耽羅牧李仲玉令,0131;0438
0465,희암집,778,寄懷耽羅牧李仲玉令 其二,寄,기증,懷耽羅牧李仲玉令,0131;0438
0465,희암집,779,寄懷耽羅牧李仲玉令 其三,寄,기증,懷耽羅牧李仲玉令,0131;0438
0465,희암집,796,和李上舍君實 萬秀 感夢見寄,和,화답,李上舍君實 萬秀 感夢,0156;0384
0465,희암집,1505,送嚴泰來 慶遐 赴北幕 先滄浪公之赴西幕也。我從祖湖洲公四篇詩實在帖首故云。,送,송별,嚴泰來 慶遐 赴北幕 先滄浪,0266;0328;0440
0465,희암집,1684,次韻詶韓永叔見寄,次韻,차운,詶韓永叔,0409;0563
0465,희암집,1757,癸巳暮春。送仝兒往省水村墓感懷。,送,송별,仝兒往省水村墓感懷,0405;0418
0465,희암집,2052,次韵謝葭灣韓上舍永叔見贈,次,차운,韵謝葭灣韓上舍永叔,0409;0563
0466,곤륜집,342,寄益之,寄,기증,益之,0254;0261
0466,곤륜집,343,送李書狀君平 坦,送,송별,李書狀君平 坦,0340;0349
0466,곤륜집,525,次益之,次,차운,益之,0254;0261
0466,곤륜집,526,次益之 其二,次,차운,益之,0254;0261
0466,곤륜집,562,進宴。謹次松厓徐相公 宗泰 韻。,次,차운,松厓徐相公 宗泰,0347;0436
0466,곤륜집,563,進宴。謹次松厓徐相公 宗泰 韻。 其二,次,차운,松厓徐相公 宗泰,0347;0436
0466,곤륜집,605,雪天夜飮。送益之還高峰。,送,송별,益之還高峰,0254;0261
0466,곤륜집,606,雪天夜飮。送益之還高峰。 其二,送,송별,益之還高峰,0254;0261
0466,곤륜집,613,夜坐次益之韻,次,차운,益之,0254;0261
0466,곤륜집,614,夜坐次益之韻 其二,次,차운,益之,0254;0261
0466,곤륜집,615,夜坐次益之韻 其三,次,차운,益之,0254;0261
0466,곤륜집,616,夜坐次益之韻 其四,次,차운,益之,0254;0261
0466,곤륜집,638,和益之寺中韻,和,화답,益之寺中,0254;0261
0466,곤륜집,639,次益之天柱寺韻,次,차운,益之天柱寺,0254;0261
0466,곤륜집,640,示益之,示,서간,益之,0254;0261
0466,곤륜집,641,示益之 其二,示,서간,益之,0254;0261
0466,곤륜집,642,示益之 其三,示,서간,益之,0254;0261
0466,곤륜집,644,次益之韻,次,차운,益之,0254;0261
0466,곤륜집,669,送趙大年奉使日本,送,송별,趙大年奉使日本,0248;0476
0466,곤륜집,670,送趙大年奉使日本 其二,送,송별,趙大年奉使日本,0248;0476
0466,곤륜집,705,七夕雨中。悄然獨坐。率口成章。寄益之。,寄,기증,益之,0254;0261
0467,기원집,16,渼湖泛舟次放翁韵 丙子,次,차운,放翁韵 丙子,0070;0286
0467,기원집,823,蓬萊障子歌。奉呈楓溪主翁。,奉呈,증정,楓溪主翁,0062;0269
0467,기원집,823,蓬萊障子歌。奉呈楓溪主翁。,呈,증정,楓溪主翁,0062;0269
0467,기원집,868,次放翁韻,次,차운,放翁,0070;0286
0467,기원집,1279,元日。次放翁除夕長篇韵。辛酉,次,차운,放翁除夕長篇韵,0070;0286
0468,북헌집,353,送高士仰赴昌樂,送,송별,高士仰赴昌樂,0433;0571
0469,극재집,81,次伽倻山憶崔孤雲韻,次,차운,伽倻山憶崔孤雲,0001;0002
0470,도운유집,45,次儐相謙齋賀澤軒兄新擢亞卿韻。用識和懷。,次,차운,儐相謙齋賀澤軒兄新擢亞卿,0243;0342;0476
0470,도운유집,106,將還京。留別退憂堂。,留別,송별,退憂堂,0221;0389
0470,도운유집,523,承旨詣闕。將作繡衣之行。示尹堂后仲和諸人。甲午,示,서간,尹堂后仲和諸人,0435;0481
0470,도운유집,524,又次仲和贈韻,次,차운,仲和贈,0435;0481
0470,도운유집,595,奉次鶴山台寄示韵。呈謙齋儐相。兼奉西伯兄舊灣尹。,呈,증정,謙齋儐相,0243;0342;0476
0470,도운유집,744,敀自東遊。奉酬后溪翁追寄韵。,酬,수답,后溪翁追寄韵,0111;0269
0471,서당사재,42,送冬至書狀李兄君平,送,송별,冬至書狀李兄君平,0340;0349
0471,서당사재,43,送冬至書狀李兄君平 其2,送,송별,冬至書狀李兄君平,0340;0349
0471,서당사재,44,送冬至書狀李兄君平 其3,送,송별,冬至書狀李兄君平,0340;0349
0471,서당사재,79,次韵題孤松齋,次,차운,韵題孤松齋,0096;0120;0138
0471,서당사재,80,次韵題孤松齋 其二,次,차운,韵題孤松齋,0096;0120;0138
0471,서당사재,187,送趙大年赴鉄原府,送,송별,趙大年赴鉄原府,0248;0476
0471,서당사재,380,風月亭。次尹仲和。,次,차운,尹仲和,0435;0481
0471,서당사재,469,次尹仲和,次,차운,尹仲和,0435;0481
0471,서당사재,555,又贈趙時晦,贈,증정,趙時晦,0116;0275
0471,서당사재,556,年來離合無常。而每苦離多合少。偶因試事。幸得周旋一席者屢日。今當分散。豈勝悵然。續吟一詩。示時晦，子揮。,示,서간,時晦,0116;0275
0471,서당사재,560,次關西伯趙時晦贈詩韵,次,차운,關西伯趙時晦贈詩韵,0116;0275
0472,내재집,149,寄申明瑞溪堂 庚寅,寄,기증,申明瑞溪堂 庚寅,0259;0635
0473,눌은집,479,送李徵君平仲赴顯陵 二絶,送,송별,李徵君平仲赴顯陵,0340;0349
0473,눌은집,480,送李徵君平仲赴顯陵 二絶 其二,送,송별,李徵君平仲赴顯陵,0340;0349
0473,눌은집,491,次柳君實石溪堂詠,次,차운,柳君實石溪堂詠,0156;0384;0635
0473,눌은집,553,雙鳥吟。酬柳君實。,酬,수답,柳君實,0156;0384
0474,병곡집,263,次韻贈李景文 象靖○二首○丙辰,次韻,차운,贈李景文 象靖○,0192;0531
0474,병곡집,263,次韻贈李景文 象靖○二首○丙辰,贈,증정,李景文 象靖○,0192;0531
0474,병곡집,264,次韻贈李景文 象靖○二首○丙辰 其二,次韻,차운,贈李景文 象靖○,0192;0531
0474,병곡집,264,次韻贈李景文 象靖○二首○丙辰 其二,贈,증정,李景文 象靖○,0192;0531
0474,병곡집,338,次金文甫 命學 松厓巖韻,次,차운,金文甫 命學 松厓巖,0344;0347;0436
0475,경암유고,175,贈別柳士元 冕,贈別,송별,柳士元 冕,0446;0511;0644
0476,겸재집,156,追寄昆侖崔評事孝伯 昌大,寄,기증,昆侖崔評事孝伯 昌大,0305;0466
0476,겸재집,157,追寄昆侖崔評事孝伯 昌大 其二,寄,기증,昆侖崔評事孝伯 昌大,0305;0466
0476,겸재집,158,追寄昆侖崔評事孝伯 昌大 其三,寄,기증,昆侖崔評事孝伯 昌大,0305;0466
0476,겸재집,159,追寄昆侖崔評事孝伯 昌大 其四,寄,기증,昆侖崔評事孝伯 昌大,0305;0466
0476,겸재집,160,追寄昆侖崔評事孝伯 昌大 其五,寄,기증,昆侖崔評事孝伯 昌大,0305;0466
0476,겸재집,161,追寄昆侖崔評事孝伯 昌大 其六,寄,기증,昆侖崔評事孝伯 昌大,0305;0466
0476,겸재집,310,沈誠甫 餘慶 宅。與李景周 濂。送李君平 坦 完山之行。,送,송별,李君平 坦 完山之行,0340;0349
0476,겸재집,312,席上疊韵。示君平。,示,서간,君平,0340;0349
0476,겸재집,315,次卷中韵。示叔良孝伯。,示,서간,叔良孝伯,0305;0466
0476,겸재집,463,金城縣慶陽樓。次崔孝伯板上韵。別李使君子始。,次,차운,崔孝伯板上韵,0305;0466
0476,겸재집,1025,次贈木菊潭寅亮 順庵貞幹子。方爲翰林。,次,차운,贈木菊潭寅亮 順庵貞幹子,0534;0552
0476,겸재집,1025,次贈木菊潭寅亮 順庵貞幹子。方爲翰林。,贈,증정,木菊潭寅亮 順庵貞幹子,0534;0552
0476,겸재집,1498,寄李君平河上幽 平令有梅借余。方盛開。故云。,寄,기증,李君平河上幽 平令有梅借余,0340;0349
0476,겸재집,1694,又用前韵。贈君平。曾與君平。約以七月旣望。泛舟來遊。故第四及之。,贈,증정,君平,0340;0349
0476,겸재집,1708,次宋君集題明仲壁,次,차운,宋君集題明仲壁,0032;0120;0162;0469
0476,겸재집,1718,拜素軒兄于果川寓舍。次明仲韵呈之。,次,차운,明仲韵呈之,0032;0120;0162;0469
0476,겸재집,1719,拜素軒兄于果川寓舍。次明仲韵呈之。 其二,次,차운,明仲韵呈之,0032;0120;0162;0469
0476,겸재집,1721,次北伯李君平途中寄示之韵,次,차운,北伯李君平途中寄示之韵,0340;0349
0476,겸재집,1725,又用湖字韵。示明仲。是夜。泊楮島。,示,서간,明仲,0032;0120;0162;0469
0476,겸재집,1726,又用踈字韵。寄金明仲兼呈李尙書季泉丈。,寄,기증,金明仲兼呈李尙書季泉丈,0032;0120;0162;0469
0476,겸재집,1727,又用踈字韵。寄金明仲兼呈李尙書季泉丈。 其二,寄,기증,金明仲兼呈李尙書季泉丈,0032;0120;0162;0469
0476,겸재집,1728,又用踈字韵。寄金明仲兼呈李尙書季泉丈。 其三,寄,기증,金明仲兼呈李尙書季泉丈,0032;0120;0162;0469
0476,겸재집,1729,又用踈字韵。寄金明仲兼呈李尙書季泉丈。 其四,寄,기증,金明仲兼呈李尙書季泉丈,0032;0120;0162;0469
0476,겸재집,1730,又用踈字韵。寄金明仲兼呈李尙書季泉丈。 其五,寄,기증,金明仲兼呈李尙書季泉丈,0032;0120;0162;0469
0476,겸재집,1761,次金明仲見訪韵,次,차운,金明仲見訪韵,0032;0120;0162;0469
0476,겸재집,1762,示明仲,示,서간,明仲,0032;0120;0162;0469
0476,겸재집,1983,將赴黃驪任所。出宿鶴灘。仲氏，尹季成，金明仲來會。仍次明仲韵。,次,차운,明仲韵,0032;0120;0162;0469
0476,겸재집,2515,又次滄浪,次,차운,滄浪,0266;0328;0440
0476,겸재집,2556,次滄浪韵,次,차운,滄浪韵,0266;0328;0440
0476,겸재집,2564,次復志滄浪寄示韵,次,차운,復志滄浪寄示韵,0266;0328;0440
0476,겸재집,2565,次復志滄浪酬和韵,次,차운,復志滄浪酬和韵,0266;0328;0440
0476,겸재집,2566,次復志滄浪酬和韵 其二,次,차운,復志滄浪酬和韵,0266;0328;0440
0476,겸재집,2567,次復志滄浪酬和韵 其三,次,차운,復志滄浪酬和韵,0266;0328;0440
0476,겸재집,3375,奉呈松溪堂兄,奉呈,증정,松溪堂兄,0090;0635
0476,겸재집,3375,奉呈松溪堂兄,呈,증정,松溪堂兄,0090;0635
0477,외암유고,153,追次永叔五常歸一序詩,次,차운,永叔,0409;0563
0477,외암유고,154,挽永叔 二首,挽,만사,永叔,0409;0563
0477,외암유고,155,挽永叔 二首 其二,挽,만사,永叔,0409;0563
0477,외암유고,289,追次李明仲 光白 席上韻。却寄。二首,次,차운,李明仲 光白 席上,0032;0120;0162;0469
0477,외암유고,290,追次李明仲 光白 席上韻。却寄。二首 其二,次,차운,李明仲 光白 席上,0032;0120;0162;0469
0478,관봉유고,3,追次鳳巖韓先生 曄 詩卷韵 二首○壬辰○幷跋,次,차운,鳳巖韓先生 曄 詩卷韵,0325;0495
0478,관봉유고,4,追次鳳巖韓先生 曄 詩卷韵 二首○壬辰○幷跋 其二,次,차운,鳳巖韓先生 曄 詩卷韵,0325;0495
0479,두타초,169,秋夜會崔兄孝伯 昌大 宅。同洪道長 世泰 賦山字。送孝伯赴北幕。,送,송별,孝伯赴北幕,0305;0466
0479,두타초,315,朝發鳳翔浦。次崔兄孝伯韵。,次,차운,崔兄孝伯韵,0305;0466
0479,두타초,430,次明仲寄示韵,次,차운,明仲寄示韵,0032;0120;0162;0469
0479,두타초,1045,六月十九日。同伯溫，明仲，士復。會正甫槐軒。次放翁韵。明仲 申昉，起夫 車亮徵，潤卿 鄭來僑 亦在座。,次,차운,放翁韵,0070;0286
0479,두타초,1112,次放翁東林寺韵,次,차운,放翁東林寺韵,0070;0286
0479,두타초,1157,次韋軒贈仲和韵,次,차운,韋軒贈仲和韵,0435;0481
0479,두타초,1157,次韋軒贈仲和韵,贈,증정,仲和韵,0435;0481
0479,두타초,1166,又次賖字邀仲和,次,차운,賖字邀仲和,0435;0481
0479,두타초,1177,送明谷返虞。歸時不勝悲缺。口占一絶寄孝伯。丙申,寄,기증,孝伯,0305;0466
0479,두타초,1202,入俗離。次仲和韵。,次,차운,仲和韵,0435;0481
0479,두타초,1203,沙潭次仲和韵,次,차운,仲和韵,0435;0481
0479,두타초,1204,飛來峰次仲和韵,次,차운,仲和韵,0435;0481
0479,두타초,1205,多碧洞次仲和韵,次,차운,仲和韵,0435;0481
0479,두타초,1206,空林寺次仲和韵,次,차운,仲和韵,0435;0481
0479,두타초,1207,白蓮庵。次仲和贈瑛師韵。,次,차운,仲和贈瑛師韵,0435;0481
0479,두타초,1208,法住寺。次仲和韵。,次,차운,仲和韵,0435;0481
0479,두타초,1209,又次仲和韵,次,차운,仲和韵,0435;0481
0479,두타초,1210,入福泉。用去秋催字示仲和。,示,서간,仲和,0435;0481
0479,두타초,1211,九日次仲和韵,次,차운,仲和韵,0435;0481
0479,두타초,1213,曉起次仲和韵 走草,次,차운,仲和韵 走草,0435;0481
0479,두타초,1215,次仲和豪字,次,차운,仲和豪字,0435;0481
0479,두타초,1218,次仲和尋字,次,차운,仲和尋字,0435;0481
0479,두타초,1219,中獅子庵。次仲和魚字。,次,차운,仲和魚字,0435;0481
0479,두타초,1226,仙遊洞次仲和韵,次,차운,仲和韵,0435;0481
0479,두타초,1227,仙遊洞次仲和韵 原韵,次,차운,仲和韵 原韵,0435;0481
0479,두타초,1228,次仲和詠船岩韵。戱反其意。,次,차운,仲和詠船岩韵,0435;0481
0479,두타초,1229,次仲和詠船岩韵。戱反其意。 原韵,次,차운,仲和詠船岩韵,0435;0481
0479,두타초,1230,煥章庵次仲和韵,次,차운,仲和韵,0435;0481
0479,두타초,1231,萬東祠次仲和韵,次,차운,仲和韵,0435;0481
0479,두타초,1232,次仲和流字詠盤石,次,차운,仲和流字詠盤石,0435;0481
0479,두타초,1233,煥章庵月夜。示仲和。,示,서간,仲和,0435;0481
0479,두타초,1243,走草送李君平叔之黃池 李自黃池轉向三陟,送,송별,李君平叔之黃池 李自黃池轉向,0340;0349;0572
0479,두타초,1277,又疊微字寄仲和,寄,기증,仲和,0435;0481
0479,두타초,1278,又疊微字寄仲和 其二,寄,기증,仲和,0435;0481
0479,두타초,1279,又疊微字寄仲和 其三,寄,기증,仲和,0435;0481
0479,두타초,1365,中夜雷雨大作。令人極驚怖。次放翁韵。,次,차운,放翁韵,0070;0286
0479,두타초,1474,夜坐讀書。次放翁韵。,次,차운,放翁韵,0070;0286
0479,두타초,1812,泝濂堂次朴訥齋韵,次,차운,朴訥齋韵,0056;0104
0479,두타초,2080,鄭令公舜年次仲和韵。爲余賦一詩。作此以酬其意。,次,차운,仲和韵,0435;0481
0479,두타초,2085,更用聲字寄仲和,寄,기증,仲和,0435;0481
0479,두타초,2130,次尹伯修 游 韵。送仲和歸蘿溪。,送,송별,仲和歸蘿溪,0435;0481
0479,두타초,2131,次尹伯修 游 韵。送仲和歸蘿溪。 其二,送,송별,仲和歸蘿溪,0435;0481
0479,두타초,2133,夜集尹士凈 瀅 宅觀伎。贈別仲和。,贈別,송별,仲和,0435;0481
0479,두타초,2191,次空同韵。口占贈鄭潤卿。,贈,증정,鄭潤卿,0273;0488
0479,두타초,2192,次空同韵。口占贈鄭潤卿。 次空同韵。口占贈鄭君潤卿。,贈,증정,鄭潤卿,0273;0488
0479,두타초,2193,次潤卿贈別,次,차운,潤卿贈別,0273;0488
0479,두타초,2194,次潤卿贈別 其二,次,차운,潤卿贈別,0273;0488
0479,두타초,2195,次潤卿贈別 其三,次,차운,潤卿贈別,0273;0488
0479,두타초,2196,臨別尙有餘意。賦此贈潤卿。,贈,증정,潤卿,0273;0488
0479,두타초,2205,次放翁韵寄仲和,次,차운,放翁韵寄仲和,0070;0286;0435;0481
0479,두타초,2205,次放翁韵寄仲和,寄,기증,仲和,0435;0481
0479,두타초,2215,朝來閱石田畫。次卷中莫雲卿 廷韓 韵。,次,차운,卷中莫雲卿 廷韓 韵,0126;0395;0660
0479,두타초,2216,朝來閱石田畫。次卷中莫雲卿 廷韓 韵。 朝來閱石田畫。次卷中莫雲卿 廷韓 韵。,次,차운,卷中莫雲卿 廷韓 韵,0126;0395;0660
0479,두타초,2219,次巖兒韵。送沈生子固 㙂。,送,송별,沈生子固 㙂,0207;0509
0479,두타초,2221,又賦五律贈子固,贈,증정,子固,0207;0509
0479,두타초,2228,賦五絶句送子固,送,송별,子固,0207;0509
0479,두타초,2229,賦五絶句送子固 其二,送,송별,子固,0207;0509
0479,두타초,2230,賦五絶句送子固 其三,送,송별,子固,0207;0509
0479,두타초,2231,賦五絶句送子固 其四,送,송별,子固,0207;0509
0479,두타초,2232,賦五絶句送子固 其五,送,송별,子固,0207;0509
0479,두타초,2236,次岩兒懷子固韵,次,차운,岩兒懷子固韵,0207;0509
0479,두타초,2272,杓兒次放翁韵示之。余亦和之。,次,차운,放翁韵示之,0070;0286
0481,백하집,77,向耳津舟中。次放翁韻。,次,차운,放翁,0070;0286
0482,학암집,158,趙大憲 泰東 挽 代東岡從祖作,挽,만사,代東岡從祖,0218;0260
0482,학암집,159,忠簡任公延諡次韻 代東岡從祖作,次韻,차운,代東岡從祖,0218;0260
0482,학암집,159,忠簡任公延諡次韻 代東岡從祖作,簡,서간,任公延諡次韻 代東岡從祖,0218;0260
0482,학암집,204,李判書 墪 挽 代東岡從祖作,挽,만사,代東岡從祖,0218;0260
0482,학암집,205,李判書 墪 挽 代東岡從祖作 其二,挽,만사,代東岡從祖,0218;0260
0482,학암집,206,李判書 墪 挽 代東岡從祖作 其三,挽,만사,代東岡從祖,0218;0260
0482,학암집,213,趙判官廷淹挽 代東岡從祖作,挽,만사,代東岡從祖,0218;0260
0482,학암집,351,明齋先生挽 代東岡從祖作,挽,만사,代東岡從祖,0218;0260
0482,학암집,352,明齋先生挽 代東岡從祖作 其二,挽,만사,代東岡從祖,0218;0260
0482,학암집,353,明齋先生挽 代東岡從祖作 其三,挽,만사,代東岡從祖,0218;0260
0482,학암집,778,次呈尹太學士 仲和 詞案,次,차운,呈尹太學士 仲和 詞案,0435;0481
